ACCx angle,ACCy angle,GRYx Angle,GRYy Angle,GRYz Angle,CFangleX Angle,CFangleY Angle,kalmanX,kalmanY
206.5650529325332,185.15558589091702,1022.10300040625,664.9299999999998,-172.40999999999997,141.76469115492623,181.80985015045172,206.55929489789776,185.1548281386212
334.71203458266575,154.80909810876196,1028.7357031385,445.40999999999985,-252.7,260.18617830446993,77.80139892543787,334.71358294173496,154.79976369117585
340.9743968601397,156.69879162116578,1069.4443548284999,438.96999999999986,-331.31,324.9425701138718,122.56383454287462,340.9824841507318,156.7082263334569
356.34778024804996,127.45057931485209,1031.5081026932498,490.6299999999999,-414.82,328.6111953402787,146.15988140606112,356.34320851756735,127.45513778486091
350.69006280528913,166.49573689841853,1033.54353527775,433.2299999999999,-341.11,342.67268885308494,135.40139470147557,350.69321773830654,166.48660769641154
300.7841490824854,119.74488231457212,1141.1758065995,340.0599999999999,-370.09000000000003,360.5924735194252,88.7394872693335,300.79178445903915,119.74748322157913
354.14398942419876,116.44740186075894,1045.8614117805,486.2899999999999,-369.74,318.59762513468934,163.85623602418877,354.12839925484815,116.45734020006088
292.5572491209498,141.13222369706563,1030.069262418,425.8799999999999,-402.01,296.6565397814456,126.05782862791489,292.56715096188776,141.12032194341842
302.74977830619036,148.39249901483754,986.5180238427502,487.7599999999999,-459.48,282.89198746619246,164.21063086006848,302.7447280602479,148.39957812003567
323.024067380443,132.81945167654447,998.2393080362501,501.0599999999999,-461.79,311.65974909214276,150.69592334995406,323.0263506364858,132.81812984201542
328.13402509498314,122.53127277135445,935.1408979167501,535.7099999999999,-550.97,296.304950646047,147.6571330027943,328.1310488284474,122.53207756779736
339.1323824766352,129.27216577699036,780.4831151600001,687.54,-455.21000000000004,260.1382966416999,197.3581526673119,339.1275799283994,129.2771128653164
298.83097085195055,167.00538462734812,745.4947309057501,759.5,-469.70000000000005,269.3585474661503,207.93049184333364,298.839402208323,166.9999082758896
340.0168963676713,139.32506161876694,757.4967644212501,729.12,-463.26000000000005,316.55437021326287,154.61523370859362,340.0151669801274,139.32328273447132
349.1435896190705,131.46258168722312,907.7678390217501,516.46,-504.9100000000001,396.21633169694746,55.65964249577131,349.1518847473628,131.45275831694735
323.23324770707353,128.38397209752677,1064.2504923715,336.77,-469.49000000000007,415.01954264292317,27.41824025682456,323.2352025911289,128.38538532814252
1.548157712134688,161.9444892547525,1055.30160773275,414.75,-394.1000000000001,163.3571578289501,139.32598965558134,1.5544223068010865,161.95512313405075
350.1341960324669,141.02557620684667,1054.21370411,412.65,-397.25000000000006,274.98821930196016,139.50574158634055,350.1024439861019,141.02429734464712
13.93483523292399,131.8201710003853,1011.50471350075,466.9,-434.07000000000005,101.27259261683845,156.5943992347674,13.965630043270266,131.8223031310282
301.450256307015,126.12671684465468,1043.08901222575,387.09999999999997,-452.13000000000005,234.0129103209444,106.39378980069976,301.42407024820614,126.12018776308108
317.4752245098695,137.8549059683774,1166.092308927,221.33999999999995,-368.41,333.29161751479944,58.96645950130633,317.49245960404875,137.85006474563966
318.0127902067567,136.09270369221863,1249.474857561,120.60999999999994,-305.27000000000004,357.4773405835738,64.95020601585371,318.01157487368255,136.096409968793
337.94574516156695,136.01014952012932,1244.6319317564999,122.84999999999994,-280.56000000000006,343.82121300856966,108.48217211841907,337.94072975179506,136.01485679575802
345.28034321680843,120.1355293066876,1351.80798543,-166.6000000000001,-242.41000000000005,387.56711260291297,-0.30581356861983977,345.28615121401316,120.12270192091557
359.23610459197215,139.5599512734365,1367.56504112725,-208.67000000000013,-217.21000000000004,376.87133007524847,66.78564533661395,359.2315499879469,139.56980538673895
44.501788765576634,133.99491513347704,1237.57810504125,-409.9200000000002,-220.50000000000003,125.45483085504536,26.611207214731785,44.510213687329724,133.98870410502596
17.417970940226272,124.84094506509106,1226.4534131569999,-423.7800000000002,-220.36000000000004,56.18283815245391,80.00504992494736,17.410217314576244,124.84970169097033
335.49259762099257,150.25511997997336,1233.752895529,-474.74000000000024,-213.50000000000003,226.68848678237708,101.77109195796295,335.4777811415159,150.25181964645532
163.5596218683013,210.63541934034927,1225.29532220375,-506.3800000000002,-221.97000000000003,185.42813850383163,154.43368838739474,163.58114370834335,210.63472726902316
340.6836500757334,131.22771750583485,1264.95116393625,-526.2600000000002,-275.73,294.44378213997265,132.55810585845882,340.67000490950704,131.23454036296363
349.3803476929897,126.86989872402458,1262.70516936025,-522.9000000000002,-274.89000000000004,326.50732364138287,130.48918157779826,349.38607692016353,126.86754639310763
321.22583179430455,154.6920225533583,1256.80943359825,-507.5700000000002,-333.55000000000007,320.9801342283359,151.14288616313428,321.2272837163519,154.6911333684571
360.000003059394,121.23603688175494,1285.2353024507502,-497.2800000000002,-322.70000000000005,355.7624030679707,137.31477659430666,359.99855081135183,121.23853352444755
349.66109242858965,148.55128598938222,1261.7576403985001,-412.0200000000002,-304.99000000000007,342.71055186344205,178.160682231352,349.660976275313,148.5519001435132
12.094757179797162,103.39249863241328,1237.2271683887502,-381.6400000000002,-278.6000000000001,134.5288862493551,145.45177207198878,12.10906726521705,103.39326745143474
358.1523927776978,125.66859054267769,1070.8130077732503,-92.61000000000018,-209.93000000000006,202.1373259201607,249.19386315440215,358.1162911047764,125.67693342031379
294.9127490056886,154.44992666015088,979.5694781232503,-3.4300000000001774,-186.20000000000005,221.30516791147747,228.0195012578514,294.93396102370747,154.44092469725896
304.6495747619085,156.14162959104385,1066.7421426042504,-85.96000000000018,60.12999999999997,306.1808778141361,151.88077825776685,304.654032254646,156.13542225386507
266.5834140737389,182.2348004074279,1067.0579855915005,-45.85000000000017,55.57999999999997,282.5487367647978,186.13719154756348,266.58171281667217,182.23905427789438
321.2276734509527,148.75675534156372,1070.4269774555005,2.4499999999998323,-268.7300000000001,307.10369552209073,183.02892982396364,321.2238453279121,148.75963467778539
313.0385849925307,129.4439626769307,995.7476578035005,2.169999999999832,-330.19000000000005,280.7929013435547,150.76594953574386,313.0379553508214,129.44127772711437
341.6973766621043,133.87669842365113,1012.9786474412505,60.969999999999835,-398.93000000000006,324.2279823897845,164.15239886848823,341.6997123122833,133.87820773667173
359.2461547199168,140.44033322451193,950.9330472792504,77.97999999999983,-453.95000000000005,320.42064572306384,156.72915948210243,359.24327042102607,140.43847489645447
325.88552982413717,121.27980672645712,937.1412368360004,73.42999999999984,-360.29,318.1828520064078,133.63954782871525,325.8897025752626,121.2799900162451
298.81079628236176,129.2894079612427,671.3418162325004,220.35999999999984,-521.01,200.23985033058017,189.8014639082317,298.79999616627816,129.29459568526738
297.7497311075832,133.96589359360115,805.7505541400004,228.40999999999985,-343.0,312.509273959782,159.52012171945336,297.7653229147832,133.96023966551851
355.6430280165207,123.50076602807009,616.7009794382504,231.13999999999984,-449.96000000000004,262.7696965131252,139.0005083046234,355.62715070911077,123.50119800256354
300.113735701444,129.61068934149927,748.7584417740004,204.11999999999983,-359.24,337.9991049604165,122.55861692674891,300.1316803553922,129.60878227356824
274.95952627113263,159.77514192665166,751.9519653117504,172.26999999999984,-408.03000000000003,301.4527671619462,132.14853192669057,274.9529265232901,159.77396851918058
302.9952270172283,128.76166840461812,794.7662369167505,173.52999999999983,-386.82000000000005,319.50395171711546,130.6204138134471,302.99470405600937,128.76551423257632
2.2347988777308805,126.19320837799452,828.0701252390005,199.14999999999984,-369.6700000000001,142.46401534238473,138.21209055217554,2.247743020620703,126.19302515115652
307.53943648739914,110.29757070957237,836.4926048990005,205.30999999999983,-353.36000000000007,244.8782598933934,123.92737864661363,307.5139268130086,110.29732401830317
301.07904219374427,106.05998820849199,852.8462529055005,203.83999999999983,-343.9100000000001,285.1401884762039,112.61894438374065,301.0919918284323,106.05921508241045
309.09386151300697,141.04056638150465,810.4180116182505,271.73999999999984,-412.93000000000006,282.54109578338574,156.83191758239906,309.0908767893099,141.04177446164874
353.031746258797,104.53445596890701,841.3355307035005,201.66999999999985,-454.6500000000001,337.2024937027325,97.42544061430382,353.03324718154124,104.53180729394397
332.19854404319426,136.52077082134048,785.8524459432505,302.7499999999999,-510.7200000000001,312.0068900029096,161.31463873852582,332.19768151766436,136.52484467095366
312.86027651818216,116.46030679991533,571.0090272827504,505.0499999999999,-606.2,226.58155444787312,215.32203957535955,312.8539462304483,116.46632373264586
308.530182636814,127.22357188627669,726.8599946580005,478.3799999999999,-555.94,338.09111831133765,151.79495896190983,308.5441507825304,127.21336308499164
355.3071405139227,117.91691405473249,553.0059770095005,370.64999999999986,-612.9200000000001,278.8791245734887,88.37613201760342,355.2922244551895,117.9145811166353
321.5110221757031,111.07496018594351,308.8242542000005,447.64999999999986,-607.6700000000001,206.7855740110173,132.79542891860748,321.51148662654725,111.08204644495817
309.7750972492419,130.60129575489563,484.7838917635005,372.8199999999998,-454.93000000000006,338.9631429793521,101.54694902038037,309.7904756820644,130.5943792257279
5.233861691695434,113.88127698540815,414.0701562847505,425.4599999999998,-466.9000000000001,110.44008001525809,130.00354579939705,5.235566516216984,113.88760312356632
4.282878501643396,111.18957944448947,441.4081215145005,332.5699999999998,-419.3700000000001,57.68094519898927,81.55916598645248,4.275003972211948,111.18344480090943
301.655551573824,117.12130439949259,328.3363320790005,427.41999999999985,-420.6300000000001,158.8369932496901,140.83644903427654,301.6388745698214,117.12815445963898
329.79108770138026,118.46753417278887,380.62589330150047,483.6999999999999,-393.6800000000001,282.3252744097042,149.92710011738393,329.8076394192326,118.46621538436625
19.276099017282235,127.41697721915168,382.6964195512505,478.8699999999999,-385.4900000000001,125.32397967415102,134.48902637844458,19.286910172631337,127.4143898800798
54.589552173067545,131.1413207777084,555.4274399117505,750.54,-423.9900000000001,151.97573131770096,241.14840301800288,54.58292427031037,131.15191383698442
14.518610132559811,111.91938373578256,525.1767004662505,743.75,-427.7000000000001,57.401162828416275,160.89499144867068,14.513868898748555,111.90978454566061
357.4886397708886,105.21258376275034,550.8652634292505,671.44,-493.0800000000001,247.72907417909965,98.56154683711847,357.47648915836254,105.20972204482524
313.26429807329083,104.03624435205941,310.6140311277504,698.5300000000001,-488.4600000000001,190.94971559501434,112.68236534608303,313.2688429768468,104.03973413852043
327.9946195793186,114.62356576027095,478.85306233625045,687.82,-341.8800000000001,340.47227046899695,109.56308559459578,328.0074864720875,114.62172321676393
317.85670401702276,135.00000114727274,672.7455628425005,424.83000000000004,-144.8300000000001,404.45993080031246,19.629234926201946,317.8585013211585,134.9903918978037
351.5288583543887,136.19349058139744,657.1288818062504,462.56000000000006,-127.82000000000009,366.45461491825824,104.65978831931925,351.5195966792938,136.20521829569145
48.548682386486526,126.64193263254323,778.8337128932504,324.1700000000001,-92.89000000000009,224.39298783399522,62.493074907253636,48.56595678050553,126.63586855114505
28.629849343221977,121.93068313992339,851.1266633082504,228.55000000000007,-43.68000000000008,135.8522849055313,59.90763984685549,28.617740763800384,121.9320820129397
20.689523964683158,130.57618805273412,857.1978673965004,222.67000000000007,-37.800000000000075,69.18310997632241,99.95676877038267,20.68675866415407,130.57893414202562
20.949701648432033,131.89664179915604,856.1450574390004,221.13000000000008,-13.650000000000073,39.82194099658818,118.50469258764669,20.949164505347824,131.8970481667265
37.75385142617398,128.40326279331737,862.3215425230004,219.8700000000001,-12.320000000000073,41.05168128793966,123.93983471104909,37.75352131402781,128.40344278613486
43.351655863519944,129.2894079612427,882.0441823935004,203.2100000000001,-14.070000000000073,50.320721981487836,120.48557866116525,43.35253698075439,129.28870423108134
39.173658303354365,131.63354045523369,884.9920502745003,203.7000000000001,-15.610000000000074,44.811630927007755,127.3703557376063,39.173406902617884,131.63409863354113
38.78817830062507,131.2604977525622,883.7286783255004,206.9900000000001,-17.360000000000074,40.692210571578144,131.02044094657984,38.78789748031709,131.26068967288109
22.319440582652746,131.9872136174858,839.6510347715003,262.6400000000001,-32.90000000000008,12.037491156622902,153.86050454912342,22.31850464522056,131.98900988897554
21.234704314713127,135.1632365460789,845.6169578640004,255.5000000000001,-31.640000000000075,19.94218828847704,139.7861437472967,21.235917990446424,135.16095192136822
28.3999865619606,133.63607360407875,872.1126751277503,225.96000000000012,-18.060000000000073,35.615154158067185,124.28010166136593,28.40040804563059,133.63546846760642
88.23760972621062,176.86364313471063,818.3842736300003,258.58000000000015,-5.040000000000072,45.69726689985324,168.87822654537274,88.23301121001953,176.86424782020094
360.000003059394,137.3457456996731,794.8715179125003,280.4200000000002,-58.10000000000007,224.87380630857766,158.69473803795296,359.9937657422503,137.34822117840912
50.49689293487415,140.92236421906932,783.3958893757502,273.63000000000017,-70.14000000000007,115.65740686965555,145.3153137466228,50.51725808466347,140.91989494164056
39.8768348017578,129.01185272060806,774.9383160505002,285.8100000000002,-57.89000000000007,66.80603429881691,140.40523713101396,39.86665140223067,129.01303905761992
336.1187268388344,132.7275513951778,563.4287955887503,498.2600000000002,-180.4600000000001,143.78984163812737,220.7786256895123,336.10144457604315,132.73381987213654
10.804394689358407,133.19600601574123,495.9436773130003,540.2600000000002,-205.8000000000001,37.00452615856599,185.02905388524965,10.830364050604544,133.19032379446617
34.487373123163266,127.73675634496284,395.9969186810003,594.9300000000002,-221.6900000000001,-4.484469115475655,172.52167536107757,34.47441823306127,127.73740640811616
347.03291896607436,124.63630923675171,347.70803529700027,591.0100000000002,-365.0500000000001,187.11041037985433,142.22245568648208,347.02501991924214,124.63426326178677
319.680446334999,109.35899510506208,344.09338777625027,660.2400000000002,-426.58000000000015,265.2065729446411,150.1963793376301,319.6933167217141,109.36185183435444
301.8053314898342,157.69379628522415,384.31072815275024,538.5100000000002,-386.6800000000002,303.252764222357,106.00282950618653,301.80641945295287,157.68532427507472
337.73942065364656,123.13850169315356,371.92266431950026,556.9900000000002,-380.52000000000015,318.9895325478307,123.67623281836676,337.7358947461714,123.14591875192923
94.82076688390954,185.55297260992472,324.37074790575025,585.4800000000002,-396.34000000000015,165.46750658397804,172.19827669330152,94.82880920291291,185.55007726365736
348.061852463435,138.23970147090688,277.7663604537503,717.5700000000003,-382.97000000000014,256.3823591308522,204.65913155986476,348.0455769444469,138.24671008003793
355.1009105639722,154.58699517715266,294.08491479500026,650.9300000000003,-460.32000000000016,322.1409117272242,147.9598497302375,355.11107261281984,154.57839764813366
323.45503042600075,161.0812637342405,294.22528945600027,664.5100000000003,-470.47000000000014,322.9855328108901,161.2646981326393,323.45572052955254,161.0842277873756
343.11321179194067,166.91859920447283,296.68184602350027,619.9200000000003,-416.5000000000001,336.04476282652047,146.82103877573942,343.1116227502486,166.9167253665388
43.3864614358307,160.03978567974474,317.35201485575027,511.0700000000003,-336.1400000000001,168.7178495250066,111.21228691814261,43.39734953412875,160.03813196104713
58.847978119268745,159.53081172326117,319.4927284360003,497.9800000000003,-359.5900000000001,103.6522121136639,134.96740180121373,58.83722323678478,159.53368740527603
12.225122779628702,151.60698186702112,317.21164019475026,499.1700000000003,-358.5400000000001,47.88352321674278,145.42714984069815,12.227009315991594,151.6076633267817
1.8125527009192368,144.1910152698011,364.62318194750026,388.2900000000003,-321.7200000000001,39.20555760834866,100.33346909815992,1.8129742588148918,144.1874304657216
334.7344440267364,132.91995489930338,350.90155883475023,425.1800000000003,-350.2800000000001,211.0342402142813,134.641360578846,334.72162845180276,132.92477316066402
359.2510812702056,125.21759403233148,372.5192566287502,333.83000000000027,-397.2500000000001,308.6114239654359,92.44710065093727,359.2619771206326,125.2134165239402
334.7988791997518,118.08498156750667,355.3935479867502,351.89000000000027,-401.5900000000001,317.47361364922546,115.05382920087891,334.79915626603304,118.08841716710401
325.3345054314894,134.13194969015024,371.3962593407502,410.97000000000025,-399.0000000000001,328.5912332601838,150.13270149444173,325.33507132829874,134.1324937909288
315.6127684044412,124.10777038717234,181.89046699075016,622.0900000000003,-447.8600000000001,245.00183740673825,218.96574283008013,315.60637395651884,124.11331498156565
316.78991330042703,123.98952114669864,-35.16385258049988,902.4400000000003,-568.6800000000002,201.25295511445148,274.1200098200512,316.7887469709252,123.99133829367942
348.3885165368274,141.2634918148364,36.602692855750135,813.4700000000003,-525.6300000000002,318.24091014237706,158.8180990169223,348.39650065023886,141.2515428820068
318.5395618756,127.13597628494223,202.91157247550012,627.9000000000002,-354.5500000000002,384.94365303021084,65.58082537773424,318.5443260963161,127.13401979714725
319.7764250860842,140.86250501578866,147.8496116982501,775.3900000000002,-422.5900000000002,323.81853195283486,169.7458331605669,319.76867566591886,140.8718583467467
25.039784532471995,114.3493563122658,215.0188869867501,699.4400000000002,-375.2000000000002,171.41899361601716,106.12794705158623,25.05256663812287,114.34373292324855
324.43615055882435,116.23194092093246,27.443246225500076,1039.5000000000002,-486.1500000000002,188.19903147720146,248.21434337319403,324.41032597217327,116.24373189866577
12.05399177934756,116.08560076481359,48.78019469750008,1009.5400000000002,-507.0100000000002,91.04678704728913,156.95309780816575,12.0789081335854,116.07442762676817
353.0528312313951,113.19859147564566,48.745101032250076,1012.6900000000002,-506.80000000000024,248.2363760916527,131.96039400865368,353.03241685814487,113.19971525959664
